id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
837679,Sunny 2-room apartment in Sendling,4377657,Martina,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10007,11.53109,Entire home/apt,47,180,22,2020-07-13,0.23,1,365
857045,Arabellapark,1108998,Iris,,Bogenhausen,48.15026,11.62353,Private room,150,1,6,2018-06-21,0.06,1,365
861804,The heart of munich,4515946,Felix,,Maxvorstadt,48.15027,11.56567,Entire home/apt,78,7,37,2018-11-16,0.38,1,112
884573,cozy  room in colouful  artist's apartment,4685835,Monika,,Obergiesing,48.1168,11.58321,Private room,36,1,92,2020-09-16,0.93,1,180
894480,small guestroom in flat oktoberfest,3301223,Ernst,,Sendling-Westpark,48.10577,11.50584,Private room,30,1,16,2020-05-07,0.20,3,365
907717,"Quiet room, sunny,centrally located",4862611,Anatol,,Bogenhausen,48.14074,11.6061,Private room,58,1,20,2020-07-24,0.22,1,70
910680,CHARMING LOVESOME ALTBAU KAISERSTR!,211657,Jasmin,,Schwabing-West,48.16025,11.57744,Entire home/apt,129,2,1,2014-12-14,0.01,1,249
917644,Individual 2-room apartm. w. garden,4927869,Kris,,Moosach,48.17184,11.50134,Entire home/apt,79,2,8,2019-10-03,0.19,1,363
921010,Living in the City 2 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12637,11.55745,Private room,26,2,303,2021-03-22,3.31,2,189
921158,Charming  sunny room Maxvorstadt,4951962,Sabine,,Maxvorstadt,48.15229,11.56408,Private room,53,1,264,2020-02-07,2.90,1,364
921287,Living in the City 1 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12794,11.55787,Private room,27,2,190,2021-03-28,2.09,2,102
936808,Is this the paradise?,5057324,Katharina & Kai,,Maxvorstadt,48.15105,11.56488,Private room,48,3,33,2020-12-24,0.37,1,159
944648,"Apartment, 39qm, MÜ Sendling-Westpark, 2-12 Monate",5114962,Birgit,,Sendling-Westpark,48.12214,11.53265,Entire home/apt,28,60,33,2020-01-31,0.73,2,48
947647,Lovely large apartment: Oktoberfest 150/1min walk,3006450,Sascha,,Schwanthalerhöhe,48.13511,11.54534,Entire home/apt,229,4,57,2020-09-01,0.85,1,357
956522,Nice Big Room in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07681,11.48771,Private room,79,1,6,2017-09-02,0.06,7,365
958987,Oktoberfest  complete 4 flat central happy groups,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12387,11.55148,Entire home/apt,450,4,16,2019-09-28,0.17,11,269
960371,LOFTsilent70qm space walking  to the center 20 min,4508751,Mila,,Maxvorstadt,48.15675,11.56335,Entire home/apt,112,3,36,2020-08-08,0.38,2,365
966674,Dein Zuhause im Herzen ❤️von München!,5273222,Emanuel,,Altstadt-Lehel,48.13729,11.57338,Entire home/apt,175,2,151,2020-09-03,1.57,1,361
973213,"modern, light, tasteful - longterm",1041125,Luna,,Pasing-Obermenzing,48.1437,11.47271,Entire home/apt,31,90,0,,,3,365
974971,Schick 3 room Apt. in Mü-Riem Messe,5332269,Josée,,Tudering-Riem,48.13359,11.68767,Entire home/apt,95,3,169,2021-03-02,1.75,2,85
979733,Neu 3 room apart. in Munich Messe,5332269,Josée,,Tudering-Riem,48.1338,11.68832,Entire home/apt,95,3,147,2020-12-13,1.52,2,59
989903,BEAUTIFUL APARTMENT WITH BALCONY,3704139,Toni,,Hadern,48.12494,11.49233,Entire home/apt,80,5,21,2016-02-05,0.22,1,81
991111,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14143,11.56165,Entire home/apt,99,1,261,2021-03-20,2.69,2,91
991132,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14155,11.56007,Entire home/apt,99,1,287,2020-11-04,2.95,2,91
1026660,Central on river: Luxurious room with CANOPY BED!,5652300,Anna,,Au-Haidhausen,48.12406,11.57764,Private room,79,1,27,2020-09-30,0.28,1,30
1040420,Family apartment in central Munich,1009438,Alex,,Bogenhausen,48.13905,11.60826,Entire home/apt,85,1,463,2021-03-29,4.77,10,300
1053919,Sunny Apartment w/sundeck in Munich,581737,Stephan,,Berg am Laim,48.11949,11.63892,Entire home/apt,135,2,120,2020-06-27,1.25,2,135
1057272,cosy room in Munich Thalkirchen,4175678,,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10459,11.54521,Private room,42,2,126,2020-03-13,1.30,1,181
1061155,Room for rent near Munich fair,5842630,Elke,,Bogenhausen,48.14165,11.66101,Private room,45,3,69,2019-12-01,0.73,1,364
1062909,Zimmer zwischen Zentrum und Harras,919917,Werner,,Sendling,48.12278,11.54694,Private room,75,1,44,2019-10-07,0.46,6,365
1064368,2 Rooms App. in Munich,2024648,Tammy,,Schwabing-West,48.17734,11.58357,Entire home/apt,120,7,0,,,4,363
1071257,Cozy room + bathroom Schwab/Maxvors Octoberfest,5472671,Gaby,,Maxvorstadt,48.14986,11.57504,Private room,45,2,516,2020-10-18,5.33,1,147
1079223,Roof top apartment for 4 persons,5936109,Tobias,,Pasing-Obermenzing,48.16432,11.47888,Entire home/apt,179,2,41,2019-09-27,0.45,1,248
1088131,Comfortable 45m² Appartement w double bed+shower,5980372,Wilfried,,Ramersdorf-Perlach,48.08116,11.68214,Private room,45,1,31,2020-08-29,0.34,1,344
1091120,Cozy city apartment - Octoberfest!,5995353,Tim,,Schwabing-Freimann,48.17033,11.59638,Entire home/apt,103,2,43,2019-10-03,0.47,4,90
1123061,bright Maisonette apartment Munich,1041027,Hallo,,Obergiesing,48.117,11.58074,Entire home/apt,220,2,169,2020-01-03,1.77,1,218
1125755,Apartment Wald,6175976,Familie Sauer,,Ramersdorf-Perlach,48.0881,11.67534,Entire home/apt,44,2,115,2020-10-16,1.20,4,0
1132304,"central, bright & nice attic flat",6211349,Christian,,Altstadt-Lehel,48.13811,11.58574,Entire home/apt,189,5,20,2019-10-09,0.21,1,90
1157852,Nice apartment - ideal for two,6344738,Montserrat,,Schwanthalerhöhe,48.13662,11.54289,Entire home/apt,50,3,5,2015-08-23,0.05,1,72
1158720,Big Bright Room Near S-Bahn (Train),6349372,Stefan,,Sendling,48.10807,11.53767,Private room,38,1,720,2020-10-19,7.56,1,313
1188409,Central Munich City Apartment TOP,5995353,Tim,,Schwabing-Freimann,48.17165,11.59523,Entire home/apt,61,3,31,2020-09-30,0.33,4,81
1197825,COZY QUIET APT @ SUBWAY NEAR CENTER,4725664,Michael,,Milbertshofen-Am Hart,48.18279,11.57278,Entire home/apt,99,2,78,2020-09-14,0.84,1,275
1205208,Close to Oktoberfest - Rooftop Design Appartment,825813,Gabor,,Sendling,48.11606,11.54578,Private room,53,2,7,2017-10-02,0.08,1,266
1213878,Beautiful room in central Schwabing,6710755,Karin,,Schwabing-West,48.16045,11.55943,Private room,35,1,363,2020-02-27,3.82,1,0
1214804,Attic Room in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07639,11.48978,Private room,55,1,9,2019-02-28,0.10,7,365
1222849,Big Room @ Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07693,11.48841,Private room,70,1,6,2019-04-15,0.07,7,365
1233686,Attic Room II in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0768,11.4899,Private room,55,1,9,2020-02-01,0.13,7,365
1250847,Charming City Apartment in Munich,6525364,Laura,,Sendling,48.10999,11.53725,Private room,54,2,2,2019-09-26,0.10,2,361
1261715,Bed & Breakfast München Schwabing,3603021,Hilde,,Schwabing-Freimann,48.16121,11.58109,Private room,55,2,26,2018-06-09,0.28,2,66
1278303,Ultreja sharing simplewith pilgrims,982145,Sylvester,,Neuhausen-Nymphenburg,48.15887,11.54117,Shared room,50,1,125,2019-06-05,1.34,11,89
1323565,Attic Room III in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07833,11.48918,Private room,40,1,10,2020-03-20,0.11,7,365
1328998,5 min zu Oktoberfest zu fuss :),7211536,Shpend,,Ludwigsvorstadt-Isarvorstadt,48.12566,11.55467,Entire home/apt,450,2,0,,,1,365
1342604,Central apartment near Oktoberfest,7281724,Ute,,Schwanthalerhöhe,48.13657,11.5436,Entire home/apt,125,4,25,2019-10-06,0.27,1,197
1352002,MunichOktoberfest round the corner,1545345,,,Schwanthalerhöhe,48.12969,11.54317,Private room,50,1,21,2016-09-30,0.23,2,365
1355138,Courtyard Camping - Schwabing Vintage VW,7354947,Lara,,Schwabing-West,48.16161,11.57611,Private room,78,2,23,2019-10-02,0.25,1,364
1355595,Nice room in Munich City with Wifi,1102324,Clara & Christian,,Obergiesing,48.09994,11.58685,Private room,26,4,28,2020-09-30,0.30,2,1
1359310,Oktoberfest 1Room Ap. next to U1/U3,7378013,Patrick,,Moosach,48.1806,11.52343,Entire home/apt,280,5,0,,,1,178
1362758,"Dream apartment 2 Rooms, Balcony, center of Munich",1538993,Matthias,,Ludwigsvorstadt-Isarvorstadt,48.12653,11.57046,Entire home/apt,80,2,12,2020-09-20,0.13,1,11
1376223,Walk to Oktoberfest Flat in City Center,4402736,Cal,,Maxvorstadt,48.14556,11.56089,Entire home/apt,295,1,26,2019-10-03,0.28,2,107
1381350,Tolle Altbauwohnung nahe Gärtnerplatz 100m2,7479978,Moritz,,Ludwigsvorstadt-Isarvorstadt,48.13059,11.5744,Entire home/apt,95,5,4,2020-08-08,0.11,1,83
1385757,Zimmer i Obermenzing Nähe PasingBf,7498312,Cathrin,,Pasing-Obermenzing,48.15765,11.46914,Private room,52,1,33,2019-06-01,0.36,1,362
1389646,Apartment in the Center!,7515870,Romy,,Ludwigsvorstadt-Isarvorstadt,48.12996,11.56591,Entire home/apt,125,3,4,2017-09-27,0.09,1,365
1394833,Cosy Apartment in the Center,7367613,Eva,,Au-Haidhausen,48.12532,11.57607,Entire home/apt,90,5,8,2017-09-08,0.09,1,81
1432296,"Central, 32m² furnished, Balcony",7285140,Friedrich,,Sendling,48.11465,11.5379,Entire home/apt,49,5,9,2019-01-31,0.10,1,110
1434387,Green living 10 min from Oktoberfest,7709497,Ursula Christina,,Sendling-Westpark,48.10476,11.53142,Entire home/apt,90,1,60,2021-03-14,0.70,2,323
1437491,Beautiful Artists Apartment,7421838,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12518,11.55188,Entire home/apt,102,3,13,2019-10-09,0.16,1,90
1463032,Renovated precious apartment,7840372,Philipp,,Schwabing-West,48.16521,11.57093,Entire home/apt,74,120,39,2020-01-05,0.42,2,174
1478113,Right at Subway U5 perfect for city,2993131,Wolfgang,,Ramersdorf-Perlach,48.10931,11.64423,Private room,35,100,158,2019-10-16,1.70,1,365
1481022,Munich Central in Giesing,914691,Klaus,,Obergiesing,48.11576,11.58076,Entire home/apt,51,2,167,2021-01-31,1.91,2,309
1496376,Bright Room with Breakfast - 20 mins to the Centre,7107397,Rene,,Aubing-Lochhausen-Langwied,48.15896,11.43156,Private room,65,2,19,2019-09-26,0.44,1,90
1497247,Big appartement in wonderful area!!,8001371,Ria,,Maxvorstadt,48.15396,11.57532,Entire home/apt,191,2,192,2019-10-09,2.10,1,1
1505430,MUNICH OKTOBERFEST 2 rooms 4 people,8042469,Jochen,,Feldmoching-Hasenbergl,48.21767,11.54281,Private room,45,1,12,2020-07-16,0.15,5,365
1518352,Cosy Apartment in Munich,8104861,Isabel,,Au-Haidhausen,48.13336,11.60337,Entire home/apt,85,3,115,2021-03-26,2.27,1,267
1518980,romantic bedroom with fourposterbed,7819546,Helena,,Au-Haidhausen,48.1279,11.60257,Private room,59,2,78,2019-10-10,0.85,1,89
1524674,"Appartement am Engl. Garten, nah zu BMW, Allianz..",7201055,Kimy,,Schwabing-Freimann,48.17485,11.60873,Entire home/apt,55,30,3,2019-06-16,0.04,3,365
1534335,Quiet appartement for two in Munich Laim,8182662,Mali & Albert,,Laim,48.12815,11.50612,Entire home/apt,55,28,128,2020-11-13,1.78,1,274
1536195,Flat in funky lil'Glass house,8192308,Cornelius,,Milbertshofen-Am Hart,48.18236,11.57986,Entire home/apt,105,14,14,2018-09-29,0.18,1,173
1537237,Dream in Trudering,8196705,Franziska,,Tudering-Riem,48.11508,11.68651,Private room,52,1,61,2020-01-30,0.67,1,365
1537332,Room near to Munich Fairground  ICM,8197140,Petra,,Tudering-Riem,48.12484,11.65752,Private room,55,2,19,2020-01-28,0.23,1,89
1547864,schöne   kleine Wohnung,934194,Klaus,,Berg am Laim,48.12297,11.61541,Private room,71,1,0,,,1,365
1560042,Frisch und freundlich in weiß-rot,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,37,1,33,2020-08-31,0.36,3,249
1563900,LOFT Appartment mit Alpenblick,6014635,Marius,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09315,11.54062,Entire home/apt,170,5,5,2014-09-27,0.05,1,234
1570696,Cozy Heart of City Center Complete Flat,4402736,Cal,,Maxvorstadt,48.14454,11.56058,Entire home/apt,75,4,7,2020-06-28,0.08,2,339
1576417,Quiet and Relaxing Rooms with own Bath for 3People,8378646,Ralf,,Allach-Untermenzing,48.17917,11.46602,Private room,44,1,58,2020-01-19,1.36,1,111
1579894,Charming Flat in Schwabing - Munich Centre,8404471,,,Schwabing-Freimann,48.16133,11.58356,Entire home/apt,129,1,17,2020-11-01,0.21,1,360
1582913,"Beautiful flat, very central",8427475,Martina,,Schwabing-West,48.15973,11.57487,Entire home/apt,88,2,24,2019-09-29,0.27,1,357
1585526,Tolle Altbauwohnung nahe Theresienwiese,7680306,Katharina,,Schwanthalerhöhe,48.13874,11.53128,Private room,55,3,4,2018-11-15,0.06,2,88
1586508,"Living room with couches, with kitchen and balcony",8453007,Lisa,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09029,11.49464,Private room,60,1,60,2019-09-29,0.68,1,0
1591094,"geräumig, freundlich, hell, blau",1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,39,1,36,2020-10-15,0.40,3,365
1593284,Mollies- Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11678,11.60533,Private room,28,15,59,2021-03-13,0.64,1,149
1596778,Quiet room in the West of Munich,8509811,Constanze,,Allach-Untermenzing,48.19147,11.45172,Private room,120,1,0,,,1,365
1597701,Munich - cozy room! city center,5267428,Benjamin,,Obergiesing,48.1155,11.58079,Private room,75,2,216,2020-02-27,2.37,1,185
1598100,Cozy accomodation in a shared room / entire acc,8519979,Ankit,,Pasing-Obermenzing,48.14783,11.45937,Shared room,263,1,1,2016-04-15,0.02,1,179
1600212,DOWNTOWN MUNICH,8529154,Nick,,Ludwigsvorstadt-Isarvorstadt,48.12988,11.55907,Private room,52,1,587,2020-11-28,6.40,1,335
1603105,Okoberfest langes WE Anfang Oktober,8542422,Olivia,,Milbertshofen-Am Hart,48.18311,11.56932,Entire home/apt,240,3,0,,,1,365
1604313,Modernes Apartment Vogel,6175976,Familie Sauer,,Ramersdorf-Perlach,48.0872,11.67435,Entire home/apt,44,3,120,2020-08-28,1.31,4,0
1604485,Apartment Süd,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08864,11.67494,Entire home/apt,45,3,185,2020-09-28,2.02,4,0
1605615,"Central, bright & modern (+balcony)",8553314,Matthias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10417,11.54607,Private room,47,21,143,2020-01-14,1.70,1,364
1606773,"Gemütliche, kleine Wohnung in München",8558998,Carmen & Oskar,,Sendling-Westpark,48.11096,11.53353,Private room,80,3,8,2016-09-21,0.10,1,365
1607395,Wohnung im Zentrum Münchens!,8562088,Thorsten,,Milbertshofen-Am Hart,48.18525,11.57318,Entire home/apt,290,1,0,,,1,365
1607724,65m² in the Heart of Munich,6667825,Toby,,Ludwigsvorstadt-Isarvorstadt,48.13163,11.57897,Entire home/apt,120,2,36,2020-03-02,0.42,2,0
1608496,Flat -5 mins walking to Octoberfest,8567254,Nina,,Schwanthalerhöhe,48.1365,11.54222,Entire home/apt,166,3,24,2019-09-30,0.26,1,365
1612474,Bijou: 3-Z.-Whg.  Bestlage Schwabing Engl.-Garten,5723315,Bernd,,Schwabing-Freimann,48.15418,11.58815,Entire home/apt,73,7,2,2020-12-09,0.13,1,348
1620583,Maisonette-Wohnung - Hell & gemütlich!,1113478,Jana Catharina,,Untergiesing-Harlaching,48.10528,11.57215,Entire home/apt,55,3,0,,,1,295
1632238,Nice apartment in Munich!,8671232,Paul,,Neuhausen-Nymphenburg,48.15998,11.52576,Entire home/apt,43,2,35,2020-11-30,0.38,1,135
1634302,WG-Zimmer zum Oktoberfestwochenende,8681679,Johannes,,Pasing-Obermenzing,48.14342,11.44839,Private room,127,1,0,,,1,365
1637127,Nice room in a quiet 2-room Apartment.. 2 beds,8694541,Jan,,Milbertshofen-Am Hart,48.18479,11.56438,Private room,49,1,351,2020-08-14,5.73,1,365
1639451,One guest room available,8491437,Angelina,,Moosach,48.17192,11.53368,Private room,79,1,5,2018-06-21,0.07,1,363
1639990,Zimmer mit eigenem Bad - messenah,5113477,Manfred Und Hilda,,Bogenhausen,48.15024,11.63468,Private room,53,2,31,2019-10-09,0.34,1,179
1642680,QuiteRoomCloseToMunich´sCenter,8720421,Norbert,,Sendling,48.11439,11.55233,Private room,45,120,8,2017-07-05,0.09,1,357
1647546,Comfy flat for 2 - 15 min to Wiesn,4505677,Patrick,,Untergiesing-Harlaching,48.10693,11.57139,Entire home/apt,119,3,31,2020-09-07,0.46,1,365
1648891,Room - Heart of Munich,3074606,Julius,,Maxvorstadt,48.15396,11.57617,Private room,85,1,0,,,1,364
1651743,2 Room App. near Viktualienmarkt,2024648,Tammy,,Ludwigsvorstadt-Isarvorstadt,48.1336,11.57841,Entire home/apt,134,90,2,2018-06-14,0.06,4,365
1653116,Entire Penthouse in Maxvorstadt - central & calm,4339032,Semra,,Schwabing-West,48.16117,11.56391,Entire home/apt,75,2,9,2020-09-13,0.30,1,0
1653670,room in private apartement in Munic,4172107,Dominique,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08339,11.50482,Private room,39,2,9,2020-11-26,0.11,1,363
1654425,Attic apartment with own bathroom near subway,4073746,Friederike,,Untergiesing-Harlaching,48.10213,11.57699,Entire home/apt,60,2,180,2021-03-18,2.69,2,302
1658497,top premium/calm bedroom @Oktoberfest/Goetheplatz,8790201,Julien,,Ludwigsvorstadt-Isarvorstadt,48.12474,11.55064,Private room,89,1,46,2021-03-28,0.68,1,365
1664035,Private Room near Centre-Josephsplatz,8811933,Matthias,,Maxvorstadt,48.15404,11.56812,Private room,79,1,4,2019-10-05,0.04,2,365
1666171,Next to Oktoberfest Central Munich,8825230,Kate,,Schwanthalerhöhe,48.13253,11.54076,Entire home/apt,73,4,25,2019-10-04,0.30,1,170
1666402,Beautiful Old-style apartment in Schwabing,5236378,Oliver,,Schwabing-Freimann,48.16708,11.5905,Private room,76,2,24,2020-01-02,0.27,1,365
1666610,"MUNICH OKTOBERFEST, 1 room, 2 Pers.",8042469,Jochen,,Feldmoching-Hasenbergl,48.21806,11.54237,Private room,69,1,2,2015-06-25,0.03,5,365
1666657,3 Zimmer Maissonettenwohnung 120 qm,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08762,11.67513,Entire home/apt,135,3,97,2020-02-17,1.08,4,0
1667129,Room 2-3 people during Oktoberfest,8829201,Johannes,,Hadern,48.12297,11.47756,Private room,99,2,35,2019-06-06,0.44,1,89
1667652,Sonniges Zimmer und zentral,8818530,Charo,,Au-Haidhausen,48.13014,11.60006,Private room,70,2,19,2018-10-26,0.21,1,364
1667717,Royal Living,2015792,Kamyar,,Schwabing-West,48.16094,11.57937,Entire home/apt,76,1,4,2019-10-07,0.13,1,83
1670567,offener Gastbereich in schönem Haus,8844665,Susanne,,Obergiesing,48.09015,11.60748,Private room,80,1,0,,,1,365
1671276,"Zimmer/Private Room, 20qm, Schwabing, engl. Garten",8847954,Ulli,,Schwabing-Freimann,48.16173,11.58761,Private room,49,4,19,2020-10-01,0.21,1,304
1671501,"Guest room, 2 stops from Messe",8455323,Tina,,Berg am Laim,48.1287,11.65576,Private room,75,1,39,2020-01-29,0.43,1,362
1675536,Little Oasis in Munich,8866639,Katharina,,Sendling,48.11731,11.54191,Entire home/apt,149,2,23,2019-12-24,0.26,1,0
1676323,center bachelor appartment,8750930,Thomas,,Ludwigsvorstadt-Isarvorstadt,48.12953,11.57741,Entire home/apt,358,3,6,2020-02-17,0.25,1,180
1677222,"Authentic,quiet & fullequipped flat in Bogenhausen",8873907,Diana,,Bogenhausen,48.14013,11.61643,Entire home/apt,19,10,3,2017-01-06,0.05,1,87
1677659,OKTOBERFEST FLAT. 10 min to Wiesn,8876094,Christian,,Schwabing-West,48.15696,11.56945,Entire home/apt,150,3,6,2019-09-23,0.08,1,365
1680894,Gemütliche Wohnung Isar - Citylage,8890616,Alexa,,Untergiesing-Harlaching,48.11645,11.56649,Entire home/apt,69,1,27,2019-12-30,0.45,1,360
1681699,15 MINUTES TO MARIENPLATZ BY WALKING. CENTRAL FLAT,5307807,Melody,,Ludwigsvorstadt-Isarvorstadt,48.12932,11.57194,Private room,55,1,55,2019-12-01,0.60,1,88
1682202,Room Apartment Flat 26qm for 1-3Per,8895949,Karina,,Untergiesing-Harlaching,48.11471,11.56895,Entire home/apt,40,120,33,2018-10-30,0.40,2,112
1682832,Large room ideal for 4 guests next to Oktoberfest,8897877,Lorand,,Ludwigsvorstadt-Isarvorstadt,48.13639,11.55594,Private room,109,1,36,2019-10-07,0.40,3,365
1685118,"Oktoberfest - Munic best area, super tip, centr.",8909223,Hildegard,,Neuhausen-Nymphenburg,48.16562,11.53185,Private room,64,2,27,2019-10-06,0.30,1,365
1685441,cosy Apt in Garden  in schwabing,4508751,Mila,,Maxvorstadt,48.15643,11.56296,Entire home/apt,89,3,95,2019-12-26,1.08,2,358
1685902,2-Zi/1-bedroom flat Central Munich,8911294,Mirjam,,Altstadt-Lehel,48.13417,11.58034,Entire home/apt,92,3,15,2019-04-13,0.16,1,91
1690342,Private room close to Oktoberfest,8921724,Mihai,,Schwanthalerhöhe,48.1384,11.53022,Private room,95,1,7,2018-10-07,0.16,1,90
1691822,"Cozy Studio in hip district, right in the center",8352740,Josef,,Ludwigsvorstadt-Isarvorstadt,48.1252,11.56486,Entire home/apt,106,2,33,2019-12-19,0.82,1,0
